db	organisation_id	name	segment	route_before	route_after	websites	emails	phones	postal	socials	named_contacts_before	new_named_leads	methods	blocked
welfare	ORG_a44aa5a88abf73fe	Arusha Children's Home (It Takes a Whole Village Kids)	Welfare residential care	False	False					facebook: https://www.facebook.com/takesawholevillagekids/	0	0	search	
welfare	ORG_46c3beb50ef64447	Passionist Community Arusha	Welfare funder	True	True	https://passioniststanzania.or.tz/					0	0	search	passioniststanzania.or.tz: home page not readable: URLError: <urlopen error [Errno 11001] getaddrinfo failed>
welfare	ORG_94a8c5cdcaba47f4	Congregation of the Sisters of Our Lady of Kilimanjaro	Welfare funder	False	False						0	0	search	
welfare	ORG_f7b0f27534386c70	JAMII INNOVATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_f5281d4ed4a005dd	WE CARE AID (WCAid) Organization	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_502aeb8ec711ef01	KILIMANJARO AID PROJECT	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_95661e64d4476be9	HOPE FOR CHILDREN ORGANIZATION	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_0ea70311ddc4684c	THE SAME QUALITIES FOUNDATION (SQF)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_75f2fb14e81adbcf	SILOAM INTERNATIONAL AFRICA	Welfare specialised centre	False	False						0	0	search:not_found	
welfare	ORG_040008e235870c10	SEEDS OF KINDNESS ORGANIZATION (SOK)	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_8156a90b055ab231	Bridge foundation	Welfare (unclassified child-focused NGO)	False	False						0	0		
welfare	ORG_a0b939e41d3980de	Deaf Hands Foundation(DEHAFO)	Welfare specialised centre	False	False						0	0	search:not_found	
welfare	ORG_d67b719a1eb143ba	AREM FOUNDATION	Welfare family-based programme	True	True	https://aremfoundation.or.tz/				facebook: https://www.facebook.com/p/Arem-Foundation-61553198736453/	0	0	browser, search, website	
welfare	ORG_2dc1fef98d6571b3	Asante Sana	Welfare funder	False	False						0	0	browser:not_found, search:blocked	
welfare	ORG_e675047a3d203d34	Be Part Of Their Story Inc	Welfare funder	False	False						0	0	search:not_found	
welfare	ORG_badee9bbbc236030	Care For Children Of The Earth	Welfare funder	False	False						0	1	search	
welfare	ORG_6e25942fd741d675	Choose Love Inc	Welfare funder	False	False						0	0	search:not_found	
welfare	ORG_5d44966a86fd5122	DISABILITY REPRO - LIGHT ORGANIZATION	Welfare specialised centre	True	True	https://disabilityreprolight.org/					0	0	search	disabilityreprolight.org: home page not readable: URLError: <urlopen error [Errno 11001] getaddrinfo failed>
welfare	ORG_eafa0b08d7a2a202	Education Equals Power Inc	Welfare funder	False	False						0	0	search:not_found	
welfare	ORG_9faca14ab962c8bc	Focus On Aids	Welfare funder	False	False						0	0	search:not_found	
welfare	ORG_f889989ae331a7d4	Fruitful Organization	Welfare family-based programme	False	False						0	1	search	
welfare	ORG_10d85b86fc9ef86d	Habari Foundation International	Welfare funder	False	True	https://habarifoundation.org/					0	0	browser, search, website	
welfare	ORG_1f53ea264543e2b2	Klehn Family Foundation	Welfare funder	False	False						0	0	search:not_found	
welfare	ORG_510bb8dd35cc2d90	Orphans International America	Welfare funder	False	False						0	0	search:not_found	
welfare	ORG_35278c355dee6a7c	Peace House Africa	Welfare funder	False	False					linkedin: https://www.linkedin.com/company/peace-house-africa | facebook: https://www.facebook.com/peacehouseafrica/	0	0	search, search:not_found	
welfare	ORG_8ef7851bf9db5eb0	Sal-vay-shen Green	Welfare funder	True	True	http://www.acv3.org/			Fallbrook, CA, USA (city only; the filed street address is a private house)		0	0	search	acv3.org: home page not readable: URLError: <urlopen error [Errno 11001] getaddrinfo failed>
welfare	ORG_40edac7d3f7dfb5e	TANZANIAN  AMBASSADORS  FACILITATING COMMUNITY-DEVELOPMENT  METHODOLOGIES (TAFCOM)	Welfare specialised centre	True	True	http://www.tafcomtz.org/ | https://www.tafcomtz.org/				facebook: https://www.facebook.com/TAFCOMTZ/	0	0	browser:blocked, search, website	
welfare	ORG_60c91045597133c1	TUMAINI HOME ORGANIZATION (T.H.T.O)	Welfare residential care	False	False						0	2	search	
welfare	ORG_ce4f6b18bdaa1684	Upendo Kwanza	Welfare (unclassified child-focused NGO)	True	True	http://upendokwanza.org/ | https://upendokwanza.org/				twitter: https://x.com/upendokwanzaorg | linkedin: https://www.linkedin.com/company/upendokwanzaorg	0	0	browser:blocked, search, website	
welfare	ORG_43740005e31ff587	Weily Tribe Foundation	Welfare funder	True	True	https://www.weilytribe.com/					0	0	search	weilytribe.com: home page not readable: HTTP 429
welfare	ORG_800376a0022629a5	Wevol Inc	Welfare funder	False	False						0	0	search:not_found	
welfare	ORG_ec175fd1b87dac56	Yelloh Foundation	Welfare funder	False	False					facebook: https://www.facebook.com/100070079478000/	0	0	search	
welfare	ORG_359f116b8adf9907	Home Foundation (Rhotia)	Welfare family-based programme	False	False						0	0	search:not_found	
welfare	ORG_d6d11f72488c76f0	Enjivai Orphanage	Out of scope	True	True	https://enjivai.org/	riti66@bluewin.ch (general)	+255759206901 (mobile)	P.O Box 16735 | P.O.BOX 16735 Arusha Tanzania	whatsapp: https://wa.me/255759206901 | facebook: https://www.facebook.com/Enjivai-orphanage-537296923281978 | instagram: https://www.instagram.com/enjivai_orphanage/	2	0	website	
welfare	ORG_70cb5fcb461d26e3	IBES Home (IBES Incorporated Limited)	Out of scope	True	True	https://ibes.co.tz/	info@ibes.co.tz (role)	+255767690431 (mobile) | +255756383198 (mobile) | +255758691396 (mobile) | +255758675614 (mobile) | +255758594662 (mobile) | +255758131660 (mobile)	P. O. Box 316 | P. O. Box 341	whatsapp: http://wa.me/255767690431 | facebook: https://facebook.com/ibes.tanzania | instagram: https://instagram.com/ibes.tz | tiktok: https://tiktok.com/@ibes.tz	0	3	website	
welfare	ORG_cfbd6ac8688bce7b	Africa Hearts Desire (Volunteers Africa Heart's Desire Limited)	Out of scope	True	True	https://en.africaheartsdesire.com/	info@africaheartsdesire.com (role)	+255746108950 (mobile) | +255718219720 (mobile)		facebook: https://www.facebook.com/volunteersafricaheartsdesire | youtube: https://www.youtube.com/channel/UCT25_XnFsB2w3ikAQjny9Kg | instagram: https://www.instagram.com/africaheartsdesire?igsh=MTh3ODFsZWVldHJ1eA==	1	0	website	
welfare	ORG_dfd79380d796a599	Renea Pre and Primary School	Out of scope	True	True	http://www.reneaschools.ac.tz					0	0	browser:blocked, website	
welfare	ORG_fb633d62b7bd6b0e	Jitihada Pre & Primary School (orphans)	Out of scope	False	False						0	0		
welfare	ORG_3d935a07f6b844e4	Aim Hai Pre & Primary School	Out of scope	True	True						0	0		
welfare	ORG_2bb4520a0fe72e98	Next Life Foundation	Out of scope	True	True	https://nextlifefound.org	nextlifefound@gmail.com (personal_domain)			facebook: https://www.facebook.com/people/NEXT-LIFE-Foundation/100067868115552/	0	3	openstreetmap, website	
welfare	ORG_96cd2affe1422b18	Uhuru Unit Primary School	Out of scope	False	False						0	0		
welfare	ORG_dfa41f0dcc934072	Mahabusu ya Watoto Arusha (Arusha Children's Retention Home)	Out of scope	True	True						0	0		
government	ORG_5f44a2ea1d7b71a6	Sekretarieti ya Mkoa wa Arusha (Arusha Regional Secretariat)	region	True	True	https://arusha.go.tz	ras@arusha.go.tz (general) | rc@arusha.go.tz (general)	+255272544950 (office) | +255272545608 (office)	P.O. Box 3050, Arusha		2	0	search	
government	ORG_1bf58c85f527de91	Sekretarieti ya Mkoa wa Kilimanjaro (Kilimanjaro Regional Secretariat)	region	True	True	https://kilimanjaro.go.tz	ras@kilimanjaro.go.tz (general) | ras.kilimanjaro@tamisemi.go.tz (general)	+255272752189 (office) | +255272752184 (office) | +255272758248 (office)	Katibu Tawala, Ofisi ya Mkoa wa Kilimanjaro, P.O. Box 3070, Moshi (S.L.P 3070)	instagram: https://www.instagram.com/rs_kilimanjaro/	2	0	search	
government	ORG_91efdf0ad0b9c7f5	Sekretarieti ya Mkoa wa Manyara (Manyara Regional Secretariat)	region	True	True	https://manyara.go.tz			P.O. Box 310, Babati	facebook: https://www.facebook.com/www.manyara.go.tz/	2	0	search	
government	ORG_23747b7e6dfcaf50	Ofisi ya Mkuu wa Wilaya ya Arumeru (Arumeru District Commissioner's Office)	district	False	False						0	0	search:not_found	
government	ORG_93a318bbba545db9	Ofisi ya Mkuu wa Wilaya ya Arusha (Arusha District Commissioner's Office)	district	False	False						0	0	search:not_found	
government	ORG_02a670df3d995726	Ofisi ya Mkuu wa Wilaya ya Monduli (Monduli District Commissioner's Office)	district	False	False						0	0	search:not_found	
government	ORG_8dc5eada3840a652	Ofisi ya Mkuu wa Wilaya ya Hai (Hai District Commissioner's Office)	district	False	False						0	0	search:not_found	
government	ORG_2dc63929b722fd43	Ofisi ya Mkuu wa Wilaya ya Moshi (Moshi District Commissioner's Office)	district	False	False						0	0	search:not_found	
government	ORG_8a86289125d26f54	Ofisi ya Mkuu wa Wilaya ya Siha (Siha District Commissioner's Office)	district	False	False						0	0	search:not_found	
government	ORG_d0fe9c8aadd5b0d6	Ofisi ya Mkuu wa Wilaya ya Simanjiro (Simanjiro District Commissioner's Office)	district	False	False						0	0	search:not_found	
government	ORG_c4dc7f062955745a	Halmashauri ya Jiji la Arusha (Arusha City Council)	council	True	True	https://arushacc.go.tz	cd@arushacc.go.tz (role)	+255272548072 (office)	P.O. Box 3013, Arusha (S.L.P 3013)		2	0	search	
government	ORG_9438946e9fe665e8	Halmashauri ya Wilaya ya Arusha (Arusha District Council)	council	True	True	https://arushadc.go.tz	ded@arushadc.go.tz (role)	+255736500476 (mobile) | +255272502737 (office)	P.O. Box 2330, Arusha (S.L.P. 2330)		2	0	search	
government	ORG_6f846bdf5984e13c	Halmashauri ya Wilaya ya Meru (Meru District Council)	council	True	True	https://merudc.go.tz	ded@merudc.go.tz (role)	+255272970482 (office)	P.O. Box 462, Usa River, Arusha (S.L.P 462)		2	0	search	
government	ORG_cff08d8b1039ed9c	Halmashauri ya Wilaya ya Hai (Hai District Council)	council	True	True	https://haidc.go.tz	ded@haidc.go.tz (role)	+255272974369 (office)	P.O. Box 27, Hai, Kilimanjaro (S.L.P. 27)		2	0	search	
government	ORG_f36839e3a8cad97c	Halmashauri ya Wilaya ya Siha (Siha District Council)	council	True	True	https://sihadc.go.tz	ded@sihadc.go.tz (role)	+255272970677 (office)	P.O. Box 129, Siha, Kilimanjaro (S.L.P. 129)		2	0	search	
government	ORG_16925d2caa5e9347	Halmashauri ya Wilaya ya Moshi (Moshi District Council)	council	True	True	https://moshidc.go.tz	ded@moshidc.go.tz (role) | info@moshidc.go.tz (role)	+255272755172 (office) | +255272751865 (office)	P.O. Box 3003, 25202 Kimochi, Moshi, Kilimanjaro (S.L.P 3003)		2	0	search	
government	ORG_f7366cc592268d3e	Halmashauri ya Manispaa ya Moshi (Moshi Municipal Council)	council	True	True	https://moshimc.go.tz	md@moshimc.go.tz (role)	+255272752344 (office) | +255272754371 (office)	P.O. Box 318, Moshi, Kilimanjaro (S.L.P 318)		2	0	search	
government	ORG_fd1f7ecd6bc17ae4	Halmashauri ya Wilaya ya Monduli (Monduli District Council)	council	True	True	https://mondulidc.go.tz	ded@mondulidc.go.tz (role)	+255272538006 (office) | +255272538005 (office)	P.O. Box 1, Monduli (S.L.P 1)		2	0	search	
government	ORG_0de390f57d1c0593	Halmashauri ya Wilaya ya Simanjiro (Simanjiro District Council)	council	True	True	https://simanjirodc.go.tz	ded@simanjirodc.go.tz (role)	+255686061600 (mobile)	P.O. Box 9596, Orkesumet, Simanjiro, Manyara		2	0	search	
government	ORG_c0d4b0ff4b4a91ab	Ofisi ya Kata ya Kati (Arusha City Council)	ward	False	False						0	0		
government	ORG_88acc1e31809b7f3	Ofisi ya Kata ya Kaloleni (Arusha City Council)	ward	False	False						0	0		
government	ORG_e53b0c792c9706d9	Ofisi ya Kata ya Sekei (Arusha City Council)	ward	False	False						0	0		
government	ORG_18a5c9ccf2510692	Ofisi ya Kata ya Themi (Arusha City Council)	ward	False	False						0	0		
government	ORG_cf13052d8af6625f	Ofisi ya Kata ya Daraja II (Arusha City Council)	ward	False	False						0	0		
government	ORG_ea08e288fbaa43ae	Ofisi ya Kata ya Unga Ltd (Arusha City Council)	ward	False	False						0	0		
government	ORG_beb7056420f91f1b	Ofisi ya Kata ya Ngarenaro (Arusha City Council)	ward	False	False						0	0		
government	ORG_23cfc072709399bc	Ofisi ya Kata ya Levolosi (Arusha City Council)	ward	False	False						0	0		
government	ORG_3121f73c4a6e8778	Ofisi ya Kata ya Kimandolu (Arusha City Council)	ward	False	False						0	0		
government	ORG_7a12addf78f645a4	Ofisi ya Kata ya Baraa (Arusha City Council)	ward	False	False						0	0		
government	ORG_0289a3d7a9012f7c	Ofisi ya Kata ya Oloirien (Arusha City Council)	ward	False	False						0	0		
government	ORG_87ce1e971fce7d62	Ofisi ya Kata ya Moshono (Arusha City Council)	ward	False	False						0	0		
government	ORG_6af68bc6fe4c0a5c	Ofisi ya Kata ya Moivaro (Arusha City Council)	ward	False	False						0	0		
government	ORG_932984aeae97d0d7	Ofisi ya Kata ya Lemara (Arusha City Council)	ward	False	False						0	0		
government	ORG_cc13dd55dd003363	Ofisi ya Kata ya Terrat (Arusha City Council)	ward	False	False						0	0		
government	ORG_d6617aba27e24b19	Ofisi ya Kata ya Sokon I (Arusha City Council)	ward	False	False						0	0		
government	ORG_ac1b892e2b4676aa	Ofisi ya Kata ya Sombetini (Arusha City Council)	ward	False	False						0	0		
government	ORG_c3d5c766602b30e0	Ofisi ya Kata ya Engutoto (Arusha City Council)	ward	False	False						0	0		
government	ORG_c0dcbe305d52fea8	Ofisi ya Kata ya Elerai (Arusha City Council)	ward	False	False						0	0		
government	ORG_ad466ffc27c58062	Ofisi ya Kata ya Olasiti (Arusha City Council)	ward	False	False						0	0		
government	ORG_eaf0324ddf3ad0eb	Ofisi ya Kata ya Muriet (Arusha City Council)	ward	False	False						0	0		
government	ORG_e5a9f07677a9729b	Ofisi ya Kata ya Olmoti (Arusha City Council)	ward	False	False						0	0		
government	ORG_e75f02c47fab5f94	Ofisi ya Kata ya Sakina (Arusha City Council)	ward	False	False						0	0		
government	ORG_ef8fe849a5039b20	Ofisi ya Kata ya Osunyai Jr (Arusha City Council)	ward	False	False						0	0		
government	ORG_c20cc4e05ae3c758	Ofisi ya Kata ya Sinoni (Arusha City Council)	ward	False	False						0	0		
government	ORG_deeb0291f8d31169	Ofisi ya Kata ya Lengijave (Arusha District Council)	ward	False	False						1	0		
government	ORG_fce82fe64db6fe75	Ofisi ya Kata ya Olturumet (Arusha District Council)	ward	False	False						1	0		
government	ORG_640ffe32689ab87d	Ofisi ya Kata ya Mwandet (Arusha District Council)	ward	False	False						1	0		
government	ORG_22476e831b3b906e	Ofisi ya Kata ya Musa (Arusha District Council)	ward	False	False						1	0		
government	ORG_2a0d7a2a0316af97	Ofisi ya Kata ya Kisongo (Arusha District Council)	ward	False	False						1	0		
government	ORG_41f65b9eab2ab8a3	Ofisi ya Kata ya Mateves (Arusha District Council)	ward	False	False						1	0		
government	ORG_1744057a69177374	Ofisi ya Kata ya Oldonyowass (Arusha District Council)	ward	False	False						1	0		
government	ORG_3296e74196d6965d	Ofisi ya Kata ya Lemanyata (Arusha District Council)	ward	False	False						1	0		
government	ORG_73916eff073bdf04	Ofisi ya Kata ya Laroi (Arusha District Council)	ward	False	False						1	0		
government	ORG_1ccd48e3bffca0cb	Ofisi ya Kata ya Ilkiding'a (Arusha District Council)	ward	False	False						1	0		
government	ORG_4a128d5b03cd18b0	Ofisi ya Kata ya Olturoto (Arusha District Council)	ward	False	False						1	0		
government	ORG_2b7a3391ced0c816	Ofisi ya Kata ya Moivo (Arusha District Council)	ward	False	False						1	0		
government	ORG_691c05c51ca61045	Ofisi ya Kata ya Kiranyi (Arusha District Council)	ward	False	False						1	0		
government	ORG_eacf48dee636a03c	Ofisi ya Kata ya Kimnyak (Arusha District Council)	ward	False	False						1	0		
government	ORG_0612b79477894f84	Ofisi ya Kata ya Oljoro (Arusha District Council)	ward	False	False						1	0		
government	ORG_e1a1ec2d376df542	Ofisi ya Kata ya Sambasha (Arusha District Council)	ward	False	False						1	0		
government	ORG_88b0004f3f5198b5	Ofisi ya Kata ya Oloirien (Arusha District Council)	ward	False	False						1	0		
government	ORG_60045f4b5b277bdb	Ofisi ya Kata ya Olmotonyi (Arusha District Council)	ward	False	False						1	0		
government	ORG_0f79de59bc075f72	Ofisi ya Kata ya Tarakwa (Arusha District Council)	ward	False	False						1	0		
government	ORG_30ad2a9f1fd1d184	Ofisi ya Kata ya Ilboru (Arusha District Council)	ward	False	False						1	0		
government	ORG_8fbfa0c97e14afbc	Ofisi ya Kata ya Bangata (Arusha District Council)	ward	False	False						1	0		
government	ORG_05b4ef4b6c848330	Ofisi ya Kata ya Sokon II (Arusha District Council)	ward	False	False						1	0		
government	ORG_1727e83e469c4c79	Ofisi ya Kata ya Bwawani (Arusha District Council)	ward	False	False						1	0		
government	ORG_c0b864a1954bb7dc	Ofisi ya Kata ya Nduruma (Arusha District Council)	ward	False	False						1	0		
government	ORG_8ccab8fd3fb8559f	Ofisi ya Kata ya Mlangarini (Arusha District Council)	ward	False	False						1	0		
government	ORG_172e84a844b47f41	Ofisi ya Kata ya Kiutu (Arusha District Council)	ward	False	False						1	0		
government	ORG_bacba8722f2a756d	Ofisi ya Kata ya Machame Uroki (Hai District Council)	ward	False	False						1	0		
